Player,Team,Rating,ACS,KD,ADR,KAST,KPR,APR,FKPR,FDPR,Total_Rounds_Played,url,tier_m,region_m
Sueiy,Life's a Game,1.039,213.385,1.018,141.687,0.722,0.74,0.298,0.094,0.093,1207.0,https://www.vlr.gg/player/34431/sueiy?timespan=90d,0.85,0.85
Mueda,Life's a Game,0.856,162.85,0.827,110.554,0.642,0.582,0.192,0.054,0.079,1478.0,https://www.vlr.gg/player/10950/mueda?timespan=90d,0.85,0.85
Bad,Life's a Game,1.079,239.067,1.093,159.079,0.716,0.847,0.205,0.136,0.131,1478.0,https://www.vlr.gg/player/19785/bad?timespan=90d,0.85,0.85
player,All Gamers Young,0.797,172.338,0.777,117.229,0.644,0.598,0.201,0.045,0.073,65.0,https://www.vlr.gg/player/46749/player?timespan=90d,0.85,0.85
lan,All Gamers Young,0.854,180.508,0.864,126.846,0.612,0.599,0.197,0.064,0.064,65.0,https://www.vlr.gg/player/50180/lan?timespan=90d,0.85,0.85
Big Bear,All Gamers Young,0.838,155.062,0.788,105.586,0.722,0.584,0.293,0.027,0.109,65.0,https://www.vlr.gg/player/50181/big-bear?timespan=90d,0.85,0.85
y1,All Gamers Young,0.915,174.908,0.898,108.738,0.649,0.65,0.233,0.136,0.045,65.0,https://www.vlr.gg/player/50183/y1?timespan=90d,0.85,0.85
BugattiVeyron,All Gamers Young,0.958,232.375,1.012,147.521,0.671,0.818,0.166,0.15,0.213,104.0,https://www.vlr.gg/player/49587/bugattiveyron?timespan=90d,0.85,0.85
Gia,Zero Pressure,0.993,174.458,0.986,119.264,0.751,0.624,0.419,0.062,0.046,440.0,https://www.vlr.gg/player/26008/gia?timespan=90d,0.85,0.85
Celeste,Infinity X,0.755,181.481,0.784,118.28,0.628,0.63,0.253,0.148,0.135,127.0,https://www.vlr.gg/player/41746/celeste?timespan=90d,0.85,0.85
WIRE,Elation Vortex,1.115,265.811,1.212,176.789,0.714,0.92,0.249,0.197,0.18,480.0,https://www.vlr.gg/player/46200/wire?timespan=90d,0.85,0.85
Hyungwonho,Jimi Hendrix Experience,0.811,159.959,0.816,105.136,0.629,0.564,0.262,0.061,0.119,190.0,https://www.vlr.gg/player/29784/hyungwonho?timespan=90d,0.85,0.85
aurelia,Zero Pressure,1.233,223.906,1.589,143.956,0.745,0.823,0.23,0.092,0.058,174.0,https://www.vlr.gg/player/39710/aurelia?timespan=90d,0.85,0.85
chloric,Maryville University,1.095,202.24,1.135,136.188,0.747,0.697,0.323,0.084,0.076,1601.0,https://www.vlr.gg/player/15639/chloric?timespan=90d,0.85,0.85
renz,Maryville University,1.116,241.387,1.199,157.279,0.736,0.847,0.24,0.172,0.121,1601.0,https://www.vlr.gg/player/2119/renz?timespan=90d,0.85,0.85
Wildfire,Maryville University,1.019,182.851,1.004,121.003,0.742,0.641,0.402,0.063,0.068,1316.0,https://www.vlr.gg/player/6642/wildfire?timespan=90d,0.85,0.85
Ange,Maryville University,1.117,215.325,1.119,137.171,0.763,0.732,0.469,0.113,0.091,1039.0,https://www.vlr.gg/player/766/ange?timespan=90d,0.85,0.85
geeza,Maryville University,1.003,210.101,1.076,138.89,0.714,0.75,0.207,0.097,0.114,1474.0,https://www.vlr.gg/player/12932/geeza?timespan=90d,0.85,0.85
hfmi0dzjc9z7,TYLOO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/7135/hfmi0dzjc9z7?timespan=90d,0.85,0.85
5CM,TYLOO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/47101/5cm?timespan=90d,0.85,0.85
Ninebody,TYLOO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/3547/ninebody?timespan=90d,0.85,0.85
slowly,TYLOO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/41739/slowly?timespan=90d,0.85,0.85
Eren,TYLOO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/14444/eren?timespan=90d,0.85,0.85
sword9,TYLOO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/3049/sword9?timespan=90d,0.85,0.85
N11,Be Man,1.006,180.474,0.787,120.405,0.605,0.632,0.344,0.052,0.105,38.0,https://www.vlr.gg/player/31853/n11?timespan=90d,0.85,0.85
Azazel,Be Man,0.693,159.474,0.555,114.279,0.712,0.499,0.501,0.055,0.081,38.0,https://www.vlr.gg/player/43004/azazel?timespan=90d,0.85,0.85
who am i,Be Man,0.826,210.211,0.86,138.774,0.632,0.711,0.157,0.184,0.107,38.0,https://www.vlr.gg/player/49992/who-am-i?timespan=90d,0.85,0.85
SooT1,Be Man,0.798,199.895,0.746,135.432,0.739,0.658,0.264,0.0,0.026,38.0,https://www.vlr.gg/player/42539/soot1?timespan=90d,0.85,0.85
Selin,Be Man,1.04,260.0,1.03,161.7,0.71,0.92,0.13,0.16,0.24,38.0,https://www.vlr.gg/player/42933/selin?timespan=90d,0.85,0.85
bones,Landor,1.239,262.407,1.382,163.249,0.767,0.929,0.275,0.175,0.114,1553.0,https://www.vlr.gg/player/8375/bones?timespan=90d,0.85,0.85
yearn,Landor,1.126,218.971,1.239,147.478,0.75,0.801,0.256,0.095,0.083,1445.0,https://www.vlr.gg/player/45358/yearn?timespan=90d,0.85,0.85
ShoT_UP,Landor,1.11,208.447,1.209,134.64,0.763,0.733,0.337,0.089,0.073,972.0,https://www.vlr.gg/player/1850/shot-up?timespan=90d,0.85,0.85
kiNgg,LEVIATÁN,1.124,204.822,1.184,130.339,0.73,0.74,0.302,0.084,0.084,107.0,https://www.vlr.gg/player/8549/kingg?timespan=90d,0.85,0.85
Demon1,LEVIATÁN,1.056,204.046,1.158,143.471,0.646,0.745,0.204,0.128,0.087,171.0,https://www.vlr.gg/player/26171/demon1?timespan=90d,0.85,0.85
tex,LEVIATÁN,0.821,187.014,0.851,127.058,0.654,0.634,0.216,0.129,0.165,218.0,https://www.vlr.gg/player/1818/tex?timespan=90d,0.85,0.85
C0M,LEVIATÁN,0.975,208.126,1.006,136.931,0.746,0.718,0.229,0.076,0.103,218.0,https://www.vlr.gg/player/619/c0m?timespan=90d,0.85,0.85
nataNk,LEVIATÁN,1.083,189.075,1.0,124.904,0.757,0.646,0.449,0.095,0.103,107.0,https://www.vlr.gg/player/5004/natank?timespan=90d,0.85,0.85
Flex1n,Dragon Ranger Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/4705/flex1n?timespan=90d,0.85,0.85
vo0kashu,Dragon Ranger Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/3741/vo0kashu?timespan=90d,0.85,0.85
Nicc,Dragon Ranger Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/11524/nicc?timespan=90d,0.85,0.85
TvirusLuke,Dragon Ranger Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/7841/tvirusluke?timespan=90d,0.85,0.85
SpiritZ1,Dragon Ranger Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/31753/spiritz1?timespan=90d,0.85,0.85
JwN,Team yanxinng,0.92,242.0,1.19,151.9,0.64,0.86,0.23,0.14,0.09,22.0,https://www.vlr.gg/player/43569/jwn?timespan=90d,0.85,0.85
ESMONDE,First Round Out,1.234,219.873,1.4,146.111,0.774,0.792,0.393,0.069,0.056,248.0,https://www.vlr.gg/player/27073/esmonde?timespan=90d,0.85,0.85
sheepy,Team yanxinng,0.87,153.5,0.86,113.4,0.59,0.61,0.17,0.1,0.15,41.0,https://www.vlr.gg/player/50038/sheepy?timespan=90d,0.85,0.85
yanxinng,Team yanxinng,0.458,113.049,0.449,75.388,0.637,0.339,0.39,0.05,0.027,41.0,https://www.vlr.gg/player/50039/yanxinng?timespan=90d,0.85,0.85
Maxxyy,First Round Out,1.081,204.967,1.041,143.038,0.722,0.696,0.363,0.093,0.086,134.0,https://www.vlr.gg/player/3735/maxxyy?timespan=90d,0.85,0.85
Xenoo,Team yanxinng,0.62,190.0,0.5,138.6,0.63,0.47,0.37,0.21,0.11,19.0,https://www.vlr.gg/player/13196/xenoo?timespan=90d,0.85,0.85
CombatBaby,IRIS,0.701,124.2,0.581,73.98,0.7,0.418,0.38,0.038,0.125,50.0,https://www.vlr.gg/player/36827/combatbaby?timespan=90d,0.85,0.85
Ruka,Team CombatBaby,0.666,163.92,0.669,109.588,0.601,0.559,0.22,0.18,0.16,50.0,https://www.vlr.gg/player/50060/ruka?timespan=90d,0.85,0.85
syazren,Lucia Rankers,0.885,196.703,0.792,129.768,0.704,0.663,0.408,0.032,0.04,101.0,https://www.vlr.gg/player/43582/syazren?timespan=90d,0.85,0.85
Rueii,Lucia Rankers,0.822,172.221,0.829,123.802,0.64,0.611,0.167,0.038,0.117,101.0,https://www.vlr.gg/player/42384/rueii?timespan=90d,0.85,0.85
KAKUJA,Lucia Rankers,1.857,363.24,1.95,227.596,0.8,1.244,0.42,0.238,0.04,50.0,https://www.vlr.gg/player/27074/kakuja?timespan=90d,0.85,0.85
Neko,FOP,0.977,198.065,0.887,133.597,0.715,0.626,0.479,0.065,0.145,77.0,https://www.vlr.gg/player/42992/neko?timespan=90d,0.85,0.85
강아지,FOP,1.05,189.5,1.06,128.9,0.81,0.7,0.43,0.05,0.05,77.0,https://www.vlr.gg/player/49996/?timespan=90d,0.85,0.85
YouKnow,FOP,0.994,168.773,0.855,108.066,0.79,0.558,0.769,0.015,0.104,77.0,https://www.vlr.gg/player/49919/youknow?timespan=90d,0.85,0.85
Aimlab132K,FOP,1.15,263.3,1.25,168.5,0.71,0.96,0.09,0.25,0.14,77.0,https://www.vlr.gg/player/49997/aimlab132k?timespan=90d,0.85,0.85
s5hao,FOP,0.94,253.0,1.13,156.2,0.84,0.89,0.21,0.16,0.05,19.0,https://www.vlr.gg/player/50006/s5hao?timespan=90d,0.85,0.85
YcC,FOP,1.12,221.0,1.02,153.2,0.74,0.79,0.12,0.09,0.09,58.0,https://www.vlr.gg/player/42997/ycc?timespan=90d,0.85,0.85
oranges,Teddy Tactics,0.956,187.816,0.975,123.885,0.699,0.666,0.285,0.07,0.095,501.0,https://www.vlr.gg/player/37920/oranges?timespan=90d,0.85,0.85
venus,Teddy Tactics,1.082,238.114,1.176,155.247,0.721,0.851,0.146,0.168,0.158,376.0,https://www.vlr.gg/player/28546/venus?timespan=90d,0.85,0.85
aria,Teddy Tactics,0.96,218.3,1.02,138.2,0.74,0.73,0.51,0.13,0.1,144.0,https://www.vlr.gg/player/43380/aria?timespan=90d,0.85,0.85
Raven,Teddy Tactics,1.291,259.399,1.494,164.498,0.736,0.946,0.201,0.094,0.05,388.0,https://www.vlr.gg/player/38728/raven?timespan=90d,0.85,0.85
calsushi,Teddy Tactics,0.974,188.028,0.952,127.657,0.732,0.653,0.362,0.047,0.058,469.0,https://www.vlr.gg/player/28530/calsushi?timespan=90d,0.85,0.85
Dknock,Seulgi Fanclub,1.244,280.532,1.27,185.437,0.715,0.977,0.219,0.181,0.072,126.0,https://www.vlr.gg/player/48619/dknock?timespan=90d,0.85,0.85
novlah,Seulgi Fanclub,0.941,167.767,0.901,109.271,0.628,0.598,0.277,0.029,0.09,126.0,https://www.vlr.gg/player/48056/novlah?timespan=90d,0.85,0.85
Aptly,Seulgi Fanclub,0.958,206.5,0.965,129.467,0.653,0.71,0.29,0.158,0.157,126.0,https://www.vlr.gg/player/50397/aptly?timespan=90d,0.85,0.85
eeiufan,Seulgi Fanclub,0.827,176.975,0.82,118.278,0.67,0.643,0.297,0.094,0.095,204.0,https://www.vlr.gg/player/47620/eeiufan?timespan=90d,0.85,0.85
sayfposting,Seulgi Fanclub,1.005,250.423,0.916,156.656,0.684,0.784,0.245,0.154,0.104,78.0,https://www.vlr.gg/player/47621/sayfposting?timespan=90d,0.85,0.85
cataboo,Seulgi Fanclub,0.842,179.214,0.855,117.776,0.626,0.64,0.182,0.057,0.07,204.0,https://www.vlr.gg/player/47622/cataboo?timespan=90d,0.85,0.85
Shiki,Team Jeicchu,0.46,148.0,0.46,109.0,0.54,0.46,0.15,0.15,0.23,13.0,https://www.vlr.gg/player/50043/shiki?timespan=90d,0.85,0.85
Calamari,Team Jeicchu,0.25,99.0,0.31,81.5,0.23,0.31,0.0,0.0,0.23,13.0,https://www.vlr.gg/player/50044/calamari?timespan=90d,0.85,0.85
Boyu,Team Jeicchu,0.78,208.0,0.62,141.2,0.54,0.62,0.15,0.0,0.08,13.0,https://www.vlr.gg/player/50045/boyu?timespan=90d,0.85,0.85
Shintaroux,Team Jeicchu,0.27,96.0,0.23,67.9,0.31,0.23,0.08,0.15,0.15,13.0,https://www.vlr.gg/player/50046/shintaroux?timespan=90d,0.85,0.85
Jeicchu,Team Jeicchu,0.39,183.0,0.53,103.6,0.46,0.62,0.08,0.0,0.0,13.0,https://www.vlr.gg/player/50047/jeicchu?timespan=90d,0.85,0.85
prozin,RED Canids,0.953,166.8,0.94,106.799,0.706,0.586,0.336,0.044,0.078,468.0,https://www.vlr.gg/player/1566/prozin?timespan=90d,0.85,0.85
RgLMeister,RED Canids,1.141,179.929,1.16,120.941,0.75,0.653,0.42,0.042,0.035,468.0,https://www.vlr.gg/player/5351/rglmeister?timespan=90d,0.85,0.85
Urango,RED Canids,0.841,177.149,0.861,120.609,0.657,0.611,0.209,0.072,0.118,468.0,https://www.vlr.gg/player/6238/urango?timespan=90d,0.85,0.85
Sato,M80,1.213,251.38,1.301,161.389,0.742,0.895,0.166,0.197,0.136,468.0,https://www.vlr.gg/player/21659/sato?timespan=90d,0.85,0.85
Kipperman,Genziary,1.063,222.27,1.135,147.479,0.665,0.83,0.111,0.135,0.16,175.0,https://www.vlr.gg/player/5498/kipperman?timespan=90d,0.85,0.85
Dreamas,Genziary,0.66,127.875,0.64,87.55,0.635,0.448,0.228,0.048,0.113,108.0,https://www.vlr.gg/player/2316/dreamas?timespan=90d,0.85,0.85
tweethy,Genziary,0.839,173.87,0.832,114.732,0.654,0.521,0.361,0.089,0.114,69.0,https://www.vlr.gg/player/16259/tweethy?timespan=90d,0.85,0.85
6ix,Genziary,0.766,139.552,0.596,99.285,0.647,0.483,0.305,0.0,0.062,66.0,https://www.vlr.gg/player/7268/6ix?timespan=90d,0.85,0.85
archiw0w,Genziary,1.04,246.0,1.15,159.8,0.65,0.86,0.06,0.25,0.11,81.0,https://www.vlr.gg/player/11495/archiw0w?timespan=90d,0.85,0.85
FrancyBald,AVESIVM,1.178,247.743,1.177,160.149,0.725,0.87,0.385,0.129,0.073,70.0,https://www.vlr.gg/player/45143/francybald?timespan=90d,0.85,0.85
Garage46,AVESIVM,0.779,140.086,0.656,89.563,0.605,0.513,0.317,0.089,0.075,70.0,https://www.vlr.gg/player/46297/garage46?timespan=90d,0.85,0.85
nAts,Team Liquid,0.996,200.6,1.011,133.746,0.715,0.707,0.282,0.085,0.078,260.0,https://www.vlr.gg/player/457/nats?timespan=90d,0.85,0.85
paTiTek,Team Liquid,0.985,179.387,0.925,121.093,0.79,0.605,0.473,0.061,0.083,260.0,https://www.vlr.gg/player/309/patitek?timespan=90d,0.85,0.85
kamyk,Team Liquid,0.982,182.169,1.017,126.172,0.725,0.667,0.211,0.08,0.076,260.0,https://www.vlr.gg/player/1475/kamyk?timespan=90d,0.85,0.85
Keiko,Team Liquid,1.299,249.79,1.356,167.732,0.782,0.915,0.388,0.093,0.082,260.0,https://www.vlr.gg/player/11494/keiko?timespan=90d,0.85,0.85
kamo,Team Liquid,0.896,216.719,0.994,140.362,0.674,0.76,0.161,0.175,0.197,260.0,https://www.vlr.gg/player/14681/kamo?timespan=90d,0.85,0.85
theory,FUEGO,1.22,225.121,1.305,151.79,0.705,0.814,0.19,0.074,0.081,411.0,https://www.vlr.gg/player/7618/theory?timespan=90d,0.85,0.85
edu,FUEGO,0.976,179.952,0.884,123.869,0.724,0.633,0.311,0.056,0.063,411.0,https://www.vlr.gg/player/35583/edu?timespan=90d,0.85,0.85
Bull3ts,FUEGO,0.965,208.006,0.975,135.505,0.659,0.721,0.203,0.123,0.123,173.0,https://www.vlr.gg/player/39538/bull3ts?timespan=90d,0.85,0.85
drakk,FUEGO,0.988,227.412,1.053,148.473,0.727,0.818,0.22,0.198,0.191,229.0,https://www.vlr.gg/player/10556/drakk?timespan=90d,0.85,0.85
Dobsha,FUSION,0.796,194.739,0.82,135.009,0.699,0.678,0.132,0.152,0.156,46.0,https://www.vlr.gg/player/2497/dobsha?timespan=90d,0.85,0.85
Xhowi,FUSION,0.922,198.622,0.917,131.914,0.702,0.692,0.278,0.101,0.107,439.0,https://www.vlr.gg/player/8792/xhowi?timespan=90d,0.85,0.85
prask,FUSION,0.849,175.288,0.846,117.961,0.667,0.639,0.226,0.06,0.08,484.0,https://www.vlr.gg/player/17694/prask?timespan=90d,0.85,0.85
MiniNiwde,FUSION,1.221,243.263,1.197,154.521,0.815,0.865,0.405,0.06,0.036,134.0,https://www.vlr.gg/player/8790/mininiwde?timespan=90d,0.85,0.85
Jrmzie,FUSION,0.995,200.783,1.07,133.674,0.739,0.718,0.135,0.132,0.109,46.0,https://www.vlr.gg/player/36405/jrmzie?timespan=90d,0.85,0.85
HyP,Mandatory,0.88,167.812,0.919,115.27,0.697,0.604,0.2,0.053,0.085,189.0,https://www.vlr.gg/player/113/hyp?timespan=90d,0.85,0.85
CyvOph,Mandatory,1.058,218.743,1.005,139.859,0.711,0.746,0.364,0.124,0.128,351.0,https://www.vlr.gg/player/13258/cyvoph?timespan=90d,0.85,0.85
Enzo,Mandatory,1.122,215.782,1.122,145.306,0.725,0.703,0.33,0.111,0.081,351.0,https://www.vlr.gg/player/114/enzo?timespan=90d,0.85,0.85
mikee,Mandatory,1.021,197.63,1.003,126.79,0.723,0.699,0.292,0.075,0.088,351.0,https://www.vlr.gg/player/1284/mikee?timespan=90d,0.85,0.85
keloqz,Mandatory,1.086,202.555,1.178,132.41,0.692,0.751,0.173,0.114,0.116,189.0,https://www.vlr.gg/player/3582/keloqz?timespan=90d,0.85,0.85
Allen,BC SWELL,1.024,182.411,1.013,123.13,0.756,0.639,0.42,0.046,0.07,341.0,https://www.vlr.gg/player/17111/allen?timespan=90d,0.85,0.85
Jan,BC SWELL,1.117,193.706,1.104,135.606,0.764,0.693,0.271,0.107,0.078,341.0,https://www.vlr.gg/player/10642/jan?timespan=90d,0.85,0.85
Jerry,BC SWELL,1.034,208.674,1.056,141.778,0.733,0.774,0.18,0.101,0.088,341.0,https://www.vlr.gg/player/46355/jerry?timespan=90d,0.85,0.85
Jinbey,BC SWELL,0.985,222.194,1.04,142.895,0.718,0.786,0.213,0.16,0.176,341.0,https://www.vlr.gg/player/43072/jinbey?timespan=90d,0.85,0.85
GangPin,T1 Academy,1.1,166.0,1.0,101.6,0.76,0.65,0.65,0.18,0.06,17.0,https://www.vlr.gg/player/4664/gangpin?timespan=90d,0.85,0.85
Mihlog,Team Flash,1.132,192.752,1.231,128.723,0.766,0.689,0.279,0.058,0.043,743.0,https://www.vlr.gg/player/36180/mihlog?timespan=90d,0.85,0.85
bucute,Team Flash,1.275,229.634,1.413,151.698,0.794,0.842,0.363,0.101,0.056,800.0,https://www.vlr.gg/player/48575/bucute?timespan=90d,0.85,0.85
K1LLERS,Team Flash,1.15,203.163,1.27,134.944,0.78,0.739,0.442,0.061,0.057,800.0,https://www.vlr.gg/player/8036/k1llers?timespan=90d,0.85,0.85
ting2k5,Team Flash,1.149,256.422,1.239,167.328,0.719,0.898,0.19,0.231,0.177,800.0,https://www.vlr.gg/player/14213/ting2k5?timespan=90d,0.85,0.85
alyaL,Team Flash,1.16,232.045,1.266,153.03,0.743,0.81,0.3,0.129,0.093,800.0,https://www.vlr.gg/player/8240/alyal?timespan=90d,0.85,0.85
d0rf,Team Flash,0.937,183.667,0.97,116.133,0.633,0.683,0.193,0.037,0.073,57.0,https://www.vlr.gg/player/1429/d0rf?timespan=90d,0.85,0.85
Bobovo,Culturized,0.98,180.723,0.987,119.142,0.709,0.641,0.324,0.074,0.091,1462.0,https://www.vlr.gg/player/19291/bobovo?timespan=90d,0.85,0.85
ZukØ,Culturized,0.879,172.454,0.829,114.855,0.713,0.592,0.356,0.058,0.082,953.0,https://www.vlr.gg/player/39629/zuk?timespan=90d,0.85,0.85
Kcep,Culturized,0.97,186.825,1.012,123.298,0.709,0.673,0.238,0.063,0.078,1416.0,https://www.vlr.gg/player/35360/kcep?timespan=90d,0.85,0.85
Bawn,Culturized,1.032,213.569,1.012,141.448,0.728,0.736,0.353,0.097,0.091,1181.0,https://www.vlr.gg/player/13766/bawn?timespan=90d,0.85,0.85
Kargelux,Usepticals,0.86,172.707,0.877,117.521,0.67,0.628,0.291,0.132,0.09,182.0,https://www.vlr.gg/player/50717/kargelux?timespan=90d,0.85,0.85
zura,Usepticals,1.153,197.555,1.097,128.268,0.722,0.688,0.393,0.078,0.05,182.0,https://www.vlr.gg/player/13863/zura?timespan=90d,0.85,0.85
awe,Usepticals,1.125,255.515,1.155,164.551,0.751,0.861,0.222,0.217,0.17,182.0,https://www.vlr.gg/player/50718/awe?timespan=90d,0.85,0.85
Witoo,Usepticals,0.985,183.876,1.068,126.555,0.653,0.681,0.15,0.1,0.073,182.0,https://www.vlr.gg/player/43937/witoo?timespan=90d,0.85,0.85
Carpeta,Usepticals,0.981,178.242,0.953,116.173,0.697,0.668,0.458,0.035,0.05,182.0,https://www.vlr.gg/player/43938/carpeta?timespan=90d,0.85,0.85
Bak1,OCU,0.929,185.466,0.942,131.429,0.691,0.622,0.276,0.103,0.172,58.0,https://www.vlr.gg/player/27496/bak1?timespan=90d,0.85,0.85
QiaoEn,OCU,1.094,222.276,1.016,149.753,0.743,0.741,0.432,0.0,0.051,58.0,https://www.vlr.gg/player/42918/qiaoen?timespan=90d,0.85,0.85
YungEn,OCU,0.934,176.69,0.906,111.097,0.692,0.656,0.327,0.05,0.139,58.0,https://www.vlr.gg/player/12939/yungen?timespan=90d,0.85,0.85
SumeeLunai,OCU,0.935,181.103,0.97,122.016,0.689,0.672,0.261,0.087,0.053,58.0,https://www.vlr.gg/player/49931/sumeelunai?timespan=90d,0.85,0.85
aimbot,OCU,0.919,203.302,0.808,131.174,0.691,0.673,0.258,0.206,0.138,58.0,https://www.vlr.gg/player/49932/aimbot?timespan=90d,0.85,0.85
ki1wsy,Z11,1.129,231.226,1.181,151.778,0.716,0.818,0.276,0.099,0.092,344.0,https://www.vlr.gg/player/41701/ki1wsy?timespan=90d,0.85,0.85
endoist,Z11,1.104,261.431,1.212,168.424,0.716,0.888,0.249,0.197,0.194,344.0,https://www.vlr.gg/player/41694/endoist?timespan=90d,0.85,0.85
FonTuz,Z11,1.15,202.222,1.102,133.004,0.751,0.706,0.411,0.081,0.052,344.0,https://www.vlr.gg/player/17303/fontuz?timespan=90d,0.85,0.85
basbabe,Z11,1.089,197.742,1.111,128.705,0.775,0.724,0.387,0.094,0.07,344.0,https://www.vlr.gg/player/31537/basbabe?timespan=90d,0.85,0.85
harddora,Z11,1.024,179.933,1.077,114.509,0.745,0.647,0.327,0.065,0.055,344.0,https://www.vlr.gg/player/20623/harddora?timespan=90d,0.85,0.85
Suka,Xipto Esports,1.013,193.981,0.944,131.309,0.712,0.677,0.419,0.047,0.065,522.0,https://www.vlr.gg/player/14209/suka?timespan=90d,0.85,0.85
Jamppi,BBL Esports,1.007,187.465,0.999,125.592,0.757,0.677,0.34,0.054,0.084,412.0,https://www.vlr.gg/player/9780/jamppi?timespan=90d,0.85,0.85
sociablEE,BBL Esports,1.126,230.704,1.185,148.256,0.725,0.818,0.231,0.099,0.111,412.0,https://www.vlr.gg/player/5568/sociablee?timespan=90d,0.85,0.85
PROFEK,BBL Esports,1.044,195.79,1.04,131.62,0.708,0.696,0.379,0.088,0.062,412.0,https://www.vlr.gg/player/5554/profek?timespan=90d,0.85,0.85
LewN,BBL Esports,0.967,216.215,1.034,141.464,0.678,0.759,0.187,0.191,0.165,412.0,https://www.vlr.gg/player/20144/lewn?timespan=90d,0.85,0.85
vakk,BBL Esports,0.654,131.635,0.649,87.784,0.645,0.477,0.21,0.036,0.073,175.0,https://www.vlr.gg/player/172/vakk?timespan=90d,0.85,0.85
chiwa,BBL Esports,1.102,209.856,1.151,140.984,0.721,0.741,0.267,0.093,0.065,237.0,https://www.vlr.gg/player/321/chiwa?timespan=90d,0.85,0.85
Burzzy,Metizport,0.99,195.083,1.013,131.139,0.77,0.726,0.493,0.082,0.079,101.0,https://www.vlr.gg/player/4589/burzzy?timespan=90d,0.85,0.85
aNguiSt,Metizport,1.265,207.45,1.525,144.344,0.811,0.775,0.295,0.08,0.03,101.0,https://www.vlr.gg/player/7490/anguist?timespan=90d,0.85,0.85
juseu,Metizport,1.186,248.436,1.406,147.22,0.731,0.883,0.176,0.171,0.129,101.0,https://www.vlr.gg/player/7104/juseu?timespan=90d,0.85,0.85
SEIDER,Metizport,1.076,183.208,1.104,121.791,0.805,0.594,0.427,0.12,0.113,101.0,https://www.vlr.gg/player/217/seider?timespan=90d,0.85,0.85
shinnok,Metizport,1.264,230.896,1.316,156.001,0.789,0.809,0.33,0.117,0.055,367.0,https://www.vlr.gg/player/33358/shinnok?timespan=90d,0.85,0.85
dods,KRÜ BLAZE,1.086,248.345,1.164,160.542,0.697,0.864,0.223,0.227,0.222,223.0,https://www.vlr.gg/player/25663/dods?timespan=90d,0.85,0.85
conir,KRÜ BLAZE,1.033,191.076,1.061,127.339,0.761,0.66,0.409,0.071,0.061,223.0,https://www.vlr.gg/player/11259/conir?timespan=90d,0.85,0.85
micaela,KRÜ BLAZE,1.103,202.358,1.141,127.082,0.755,0.747,0.433,0.074,0.056,223.0,https://www.vlr.gg/player/21558/micaela?timespan=90d,0.85,0.85
biazik,KRÜ BLAZE,1.089,200.305,1.048,138.03,0.753,0.652,0.391,0.107,0.07,223.0,https://www.vlr.gg/player/11235/biazik?timespan=90d,0.85,0.85
leeni,FOKUS Sakura,1.107,214.182,1.185,139.232,0.734,0.767,0.309,0.145,0.115,670.0,https://www.vlr.gg/player/40177/leeni?timespan=90d,0.85,0.85
KXoma,FOKUS Sakura,1.025,180.681,1.002,119.047,0.748,0.631,0.406,0.046,0.047,670.0,https://www.vlr.gg/player/20112/kxoma?timespan=90d,0.85,0.85
star,FOKUS Sakura,1.137,234.492,1.263,152.953,0.711,0.84,0.205,0.171,0.136,670.0,https://www.vlr.gg/player/40524/star?timespan=90d,0.85,0.85
Karina,FOKUS Sakura,1.156,218.648,1.253,146.563,0.721,0.79,0.211,0.108,0.075,670.0,https://www.vlr.gg/player/20730/karina?timespan=90d,0.85,0.85
mimi,FOKUS Sakura,1.072,217.648,1.157,134.405,0.751,0.777,0.304,0.089,0.074,562.0,https://www.vlr.gg/player/24177/mimi?timespan=90d,0.85,0.85
ismazao,bloodS,1.042,246.614,1.179,149.093,0.681,0.848,0.209,0.185,0.177,101.0,https://www.vlr.gg/player/50452/ismazao?timespan=90d,0.85,0.85
mzt,bloodS,0.884,169.871,0.769,114.74,0.72,0.567,0.344,0.13,0.099,101.0,https://www.vlr.gg/player/46903/mzt?timespan=90d,0.85,0.85
Nuuwy,bloodS,1.279,222.123,1.375,152.212,0.761,0.783,0.288,0.049,0.041,101.0,https://www.vlr.gg/player/41099/nuuwy?timespan=90d,0.85,0.85
