Player,Team,Rating,ACS,KD,ADR,KAST,KPR,APR,FKPR,FDPR,Total_Rounds_Played,url,tier_m,region_m,opponents
Rosé,BBL PCIFIC,0.995,204.806,1.092,130.459,0.738,0.716,0.267,0.09,0.141,409.0,https://www.vlr.gg/player/5565/ros?timespan=90d,0.92,0.915,"['Eternal Fire', 'İstanbul Wildcats', 'Galatasaray Esports', 'Galakticos', 'Fenerbahçe Esports', 'S2G Esports', 'Fire Flux Esports', 'Fenerbahçe Esports', 'Galakticos', 'Fire Flux Esports', 'S2G Esports', 'İstanbul Wildcats', 'Bayern Neverlosen', 'Papara SuperMassive', 'Eternal Fire', 'Papara SuperMassive', 'Eternal Fire', 'VCT CHAMPIONS', 'Papara SuperMassive', '0 GÜN YETER', 'FUT Esports', 'Eternal Fire', 'Galatasaray Esports', 'S2G Esports', 'İstanbul Wildcats', 'CONFIGSTARZ', 'Apeks', 'CGN Esports', 'The Ultimates', 'CGN Esports', 'SAW', 'Joblife', 'MOUZ', 'The Ultimates', 'HOWL Esports', 'HOWL Esports', 'Fire Flux Esports', 'Galakticos', 'İstanbul Wildcats', 'Papara SuperMassive', 'S2G Esports', 'Galakticos', 'HOWL Esports', 'Eternal Fire', 'Galatasaray Esports', 'Fenerbahçe Esports', 'Fire Flux Esports', 'NAPOLYON', 'Eternal Fire', 'There is no tomorrow', 'trashcan', 'FFXD', 'Sila4i', 'Szypko', 'XOXO Esports', 'Team Demiral Esports', 'XOXO Esports', 'BursaEspor', 'PCIFIC Espor', 'PCIFIC Espor', 'There is no tomorrow', 'İstanbul Wildcats', 'Thunderbolts Gaming', 'Digital Athletics', 'Papara SuperMassive', 'S2G Esports', 'Papara SuperMassive', 'Galatasaray Esports', 'Case Esports', 'Galatasaray Esports', 'ghosts', 'ALTERNATE aTTaX', 'BB Team!', 'Team Lixa', '5Q', '5PiG', 'OnlyFins', 'Normipaiva', 'OnlyFins', 'Parla Esports', 'Balikesirspor E Sports', 'Galakticos', 'Regnum Carya Esports', 'Galakticos', 'Thunderbolts Gaming', 'Dark Passage', 'FUT Esports', 'Gringo Team', 'Dark Passage', 'eJutsu Gaming', 'SunnyBeach', 'OnlyFins', '2G4L', 'Vika tanssi', 'SunnyBeach', 'Ahlman Esports', 'Galatasaray Esports', 'Surreal Esports', 'Thunderbolts Gaming', 'Galakticos', 'Eternal Fire', 'Surreal Esports', 'OtherSide', 'Kafalar eSports', 'Regnum Carya Esports', 'Beşiktaş Esports', 'SMARACIS eSports', 'Team Queso', 'LUNARISs', 'Fire Flux Esports', 'Fire Flux Esports', 'Galakticos', 'Anatolia Esports', 'GİVEMEORG', 'WHATS POPPIN', 'Kafalar eSports', 'BBL Esports', 'SHN Esports', 'ex-Predatory E-Sports', 'Zero Zone', 'Yankees', 'Zero Zone', 'Mod-Z']"
SID,FEARX,1.154,222.944,1.256,146.297,0.799,0.81,0.225,0.105,0.073,439.0,https://www.vlr.gg/player/25048/sid?timespan=90d,0.927,0.869,"['DRX Academy', 'T1 Academy', 'SHERPA', 'FN Pocheon', 'fOu Clan', 'SLT Seongnam', 'Team IAM', 'SHERPA', 'FEARX', 'URACHACHA', 'I Want Sponsor', 'Sin Prisa Gaming', 'Dplus Esports', 'SLT Seongnam', 'VEC DAEJEON', 'Sin Prisa Gaming', 'Team IAM', 'Dplus Esports', 'Sin Prisa Gaming', 'Team IAM', 'SLT Seongnam', 'FEARX', 'VEC DAEJEON', 'SUPERFECT Esports', 'BC SWELL', 'STRIDERZ', 'AXELERATE', 'VARREL', 'VITE', 'VARREL', 'DOPENESS', 'FAV gaming', 'CREST GAMING Zst', 'EVA:e', 'BC SWELL', 'EVA:e', 'CREDO WARRIOR VICTORIA', 'Acris', 'TEAM INDIGO', 'Team T5', 'Desperado', 'DRX', 'oFby', 'CNJ Esports', 'Straight Warfare', 'GCA', 'Fiat Lux', 'KPZ']"
Stwz1,PEEK,0.93,175.596,0.891,115.088,0.747,0.585,0.433,0.065,0.076,322.0,https://www.vlr.gg/player/33121/stwz1?timespan=90d,0.883,0.905,"['F4TALITY', 'MIBR GC', 'F4TALITY', 'PANCADAO', 'TBK Esports', 'Galorys', 'Orquestra Do Maestro', 'THE 7', 'Orquestra Do Maestro', 'Grêmio Esports', 'mickey mouse', 'Stellae Academy', 'Curralzinho Wolves', 'mickey mouse', 'Afrogames', 'SAGAZ', 'NoOrg9', 'SAGAZ', 'SSJ de Óculos', 'Team YOSO', 'Stellae Academy', 'Afrogames', 'Underhounds', 'PEEK', 'PANCADAO', 'NIGERIA 96', 'Azure Bears', 'Underhounds', 'Tropa do Desire', 'Agropesca Jacare', 'mickey mouse', 'PEEK', 'NIGERIA 96', 'Underhounds', 'Team YOSO', 'PEEK', 'Uganda 01', 'SAIDEIRA ESPORTS', 'Tropa do Desire', 'SAGAZ', 'CO-OP.gg', 'SAGAZ', 'Stellae Academy', 'Tropa do A', 'Smoke Meio', 'Sliquifier', 'NEXT', 'NoOrg9', 'Curralzinho Wolves', 'OS CARA CEGO 2.0', 'Gerson Lanches', 'OS CARA CEGO 2.0', 'OS CARA CEGO 2.0', 'Agropesca Jacare', 'GenGibre', 'SAGAZ', 'lanchonete do gerso', 'SAGAZ', 'PELOTAO DOS RAUL', 'SAGAZ', 'diamondsdancing', ' MEGAZORD 71', ' GHOSTS DO NYANG', 'SAIDEIRA ESPORTS', 'Fenda Dos Streamers', 'Orquestra do Maestro', 'os piticos', 'SAGAZ', 'xaprala', 'tokyo drift', 'Noite Carioca', 'Brasil 2002', 'ziKapangas', 'JNS Gaming', 'MONSTROS FA', 'OS CARA CEGO', 'KAMI TENCHI', 'OS CARA CEGO', 'OS CARA CEGO', ' amamosfranjudas', 'ACQUA GAMING', ' super onze', 'uruguai', 'insanity', 'PHINEAS E FERB', 'KOF 2002', 'VETOOOR E AMIGOS ', 'Firestorm Elite Rogues', 'NOITE PAULISTA', 'O PROJETO', 'XIT', 'PANCADAO', 'Jurídico Brozović', 'drope e amigos', 'Prokofiev']"
VantiK,Prosperity Esports,1.146,221.416,1.196,142.959,0.769,0.783,0.411,0.097,0.071,1594.0,https://www.vlr.gg/player/39118/vantik?timespan=90d,0.812,0.883,"['Pigeons', 'The Cutchers', ""Life's a Game"", 'Faded asf', 'West Virginia University', 'Keiser University', 'Storm Reapers', 'Keiser University', 'Burger Boyz', 'Erinite Esports', 'UC Irvine', 'give wingman a pwetty pwincess', 'Overtake', 'Xtra Xpecial Xfactors', 'Glacial', 'Abc123', 'Raisin sec', 'Culturized', 'JAVIFASTLIKETENZ', 'Team Digital', 'Scarlet Knights Black', '1337', 'Costco Guys', 'QoR', 'Prospects', 'Harmony', 'BUTTERBALL', 'ABBBs', 'Pigeons', 'YDZ Esports', 'Hamster Henchmen', 'Xora Esports', 'Wadadaa', 'Xora Esports', 'Lemonade Stand', 'ABG luvrs', 'Berzerkers Moon', 'Esoteric Kings', 'Ambrosia', 'Esoteric Kings', 'Invictus Mafia', 'Trash Bandits', 'Christians Rottweilers', 'Yuh', 'Invictus Esports', 'YDZ Esports', 'Prestige Esports', 'NUG', 'Prestige Esports', 'ROSE', 'Goth Girl Sanctuary', 'Prestige Esports', 'Kent State University', 'Prestige Esports', 'Painguins', 'Aspyre x Swarm', 'LazerrFreeks Mythic', 'VCC Esports', 'UCSD Gold', 'Elation Esports', 'acorn stealers', 'CurrentlyKissingMen', 'washed', 'CurrentlyKissingMen', 'Nightblood Gaming', 'CurrentlyKissingMen', 'SaD Esports', 'CurrentlyKissingMen', 'Nightblood Gaming', 'Outlast', ""Kbull's Kittens"", 'Outlast', 'the hideout', 'Natural Order', 'Erinite Esports', 'ENVEE Esports', 'Unckies', 'The Gnomes', 'Harmony', 'The Gnomes', 'Barely Acceptable', '4Gods1Bum', 'Nearest Airport', 'Good Career', 'COPPER BLUE OVALS', 'Nightblood Gaming', 'Harmony', 'OverLoaded', 'Harmony', 'Dough Bros', 'Mad Science', 'M0 money', 'Goated', 'yves saint laurent', 'Ambrosia', 'Full BIS Kit', 'Lemonade Stand', 'Miracle', 'Lemonade Stand', 'RyZ Knights', 'goodfellas', 'PDF Files', 'NTE', 'PDF Files', 'Christians Rottweilers', 'NUG', 'Christians Rottweilers', 'West Virginia University', 'Excane', 'Akuma Esports Black', 'Turtle Troop', 'of uh uh', 'special grade', 'Winthrop University', 'Rochester University Esports', 'Cosmic Divide', 'Valkyrie', 'Chicago Empyre Red']"
Goaster,Team Valiant,0.962,181.241,0.932,124.963,0.741,0.639,0.202,0.068,0.064,226.0,https://www.vlr.gg/player/2621/goaster?timespan=90d,0.939,0.923,"['KCORP Blue Stars', 'CICADAS Gaming', 'Zerance', 'DVM Esport', 'Zerance', 'Team Valiant', 'Solary', 'CICADAS Gaming', 'DVM Esport', 'Zerance', 'Akroma', 'Joblife', 'Team Valiant', 'Joblife', 'Team Valiant', 'Monaco Esports', 'Joblife', 'DVM Esport', 'Team Valiant', 'Zerance', 'Akroma', 'Solary', 'NASR Esports', 'DSYRE', 'HSMIX', '3DMAX', 'Que La Famille', 'Joblife', 'Akroma', 'Colors Esport', 'Ginger Supremacy', 'Exalty', 'S2G Esports', ""Team RA'AD"", 'Enterprise Esports', 'Team Queso', 'Gentle Mates', 'Zerance', 'Gentle Mates', 'Solary', 'Akroma', 'Zerance', 'Team Valiant', 'BLX UTD', 'WYLDE', '3DMAX', 'Joblife', 'Solary', 'Gentle Mates', 'Team Valiant', 'Zerance', 'Akroma', 'WYLDE', 'BLX UTD', '3DMAX', 'Joblife', 'SBG', 'Zerance', 'Joblife', 'HEET', 'beGenius', 'Zerance', 'Team Valiant', 'BLX UTD', 'WYLDE', '3DMAX', 'SBG', 'HEET', 'Joblife', 'Team Valiant', 'Zerance', 'beGenius', 'WYLDE', 'BLX UTD', '3DMAX', 'SBG', 'bonk', 'bonk', 'EMOJIPOUCE', 'CGN Esports', 'GMT Esports', 'Zerance', 'Sector One', 'HAKUBA Esports', 'MAD Lions', 'Team BDS', 'Valar Morghulis', 'Team Vitality', 'beGenius', 'Team BDS', 'MAD Lions', 'Sector One', 'WYLDE', 'OG', 'Karmine Corp', 'Team Vitality', 'Valar Morghulis', 'MAD Lions', 'Team BDS', 'beGenius', 'WYLDE', 'Sector One', 'Karmine Corp', 'OG', 'EXCEL', 'Rebels Gaming', 'Team BDS', 'beGenius', 'beGenius', 'Team BDS', 'Team Vitality', 'Mandatory', 'Valar Morghulis', 'OG', 'WYLDE', '19esports', 'bref', 'Human Tripwires', 'Sinop', 'Alliance', 'New World', 'Team Vitality', 'Team Vitality', 'New World', 'Stunned5', 'La Têto', 'La Puenta', 'LDN UTD', 'SAW', 'WiLD MultiGaming', 'Fisk456', 'ownage', 'bref', 'Dark Tigers', 'Equipe', 'kryzys', 'Team BDS', 'MTP Esport', 'Team BDS', 'MTP Esport', 'Team Sampi', 'Bonsoir', 'Fratres', 'IceWolves Esports', 'Edelweiss Esports', 'Free Sign', 'Stuverance Esport', 'EXCEL', 'EXCEL', 'Team Vitality']"
Akira,NXT,0.673,127.535,0.612,82.563,0.649,0.454,0.337,0.032,0.124,185.0,https://www.vlr.gg/player/16012/akira?timespan=90d,0.913,0.832,"['Wintermint', 'Fragging Friends', '5STARS Esport', 'GoodForNothing', 'Metizport', 'Impulse GW']"
soren,KCORP Blue Stars,1.005,198.06,1.077,134.011,0.684,0.752,0.147,0.098,0.076,394.0,https://www.vlr.gg/player/7173/soren?timespan=90d,0.92,0.9,"['Mandatory', 'Team Valiant', 'CICADAS Gaming', 'Siko', 'Joblife', 'Mandatory', 'DVM Esport', 'Solary', 'Zerance', 'Team Valiant', 'Mandatory', 'CICADAS Gaming', 'Joblife', 'Bakim Corp', 'CICADAS Gaming', 'Bakim Corp', 'NOMAD', 'CICADAS Gaming', 'NOMAD', 'Siko', 'Lyost', 'JUPITAR', 'NOMAD', 'Siko', 'NOMAD', 'UNDERDOGS', 'F9 Hetic', 'Zen eSports', 'RETIREDGAMERS', 'Gumkáči', 'ThePawBrothers', 'Mayan Empire', 'GARUDA', 'Northwood University', 'CICADAS Gaming', '3DMAX', 'Ginger Supremacy', 'Joblife', 'Mandatory', 'Exalty', 'Akroma', 'CICADAS Gaming', 'Pingou Esport', 'Throwing Academy', 'Amazing', 'F9 Hetic', 'Pingou Esport', 'Que La Famille', 'Klanik Esport', 'La Menace Fantome', 'Lyost', 'Exalty', 'Klanik Esport', 'Lyost', 'Klanik Esport', 'booskaHS', 'Pingou Esport', 'GAMETIME', 'undefined', 'Eazy One Gaming']"
Aston,AURA,0.971,197.239,0.904,122.754,0.767,0.669,0.495,0.076,0.082,163.0,https://www.vlr.gg/player/47588/aston?timespan=90d,0.92,0.76,"['Chinggis Warriors', 'IHC Esports', 'Chinggis Warriors', 'Rise Up', 'The MongolZ']"
Zanatsu,Vila do Zana,1.017,230.213,1.097,150.156,0.681,0.82,0.156,0.2,0.185,335.0,https://www.vlr.gg/player/3455/zanatsu?timespan=90d,0.898,0.904,
flora,SSP Numina,0.796,177.946,0.826,120.805,0.613,0.629,0.125,0.134,0.173,407.0,https://www.vlr.gg/player/24103/flora?timespan=90d,0.5,1.0,
LIMPE,Wintermint,0.96,209.603,0.987,140.761,0.703,0.715,0.203,0.113,0.127,302.0,https://www.vlr.gg/player/12103/limpe?timespan=90d,0.907,0.748,"['Formulation Gaming', 'EXO Clan', 'Dudes', 'děti ulice', 'GoFund4OmarHouse', 'Andromeda Gaming', 'bezchansov', 'dopeawesome', 'NXT', 'Royal Legion', 'Stormborn GG', 'Szach Mat', 'wombat123', 'wade', 'Monkey Momentum', 'ISOSIMO', 'Hampter', 'The Rejects', 'SKIPIDI', 'SweetNsour', 'Apeks', 'SweetNsour', 'SweetNsour', 'Formulation Gaming', 'Apeks', 'NXT', 'apinaorkesteri', 'Metizport', 'who cars?', 'Metizport', 'Flame Hard', 'Formulation Gaming', '5STARS Esport', 'SKÅL Esports', 'Human Tripwires', 'Wizard Esports', 'Human Tripwires', 'Tech Fleece Troopers', 'Wizard Esports', 'Wizard Esports', 'DREAMWAVE', 'Metizport', 'CTRL Esports', 'GENKEI Esports', 'Formulation Gaming', 'Sissi State Punks', 'TeamOrangeGaming', 'HEIZUNG AUF 5', 'AE5 YOUNGSTARS', 'Veni eSports', 'GHR E-Sports', 'Reveal Multigaming', 'eSports Cologne', 'GHR E-Sports', 'DIVIZON', 'FIVE ', 'Sissi State Punks', 'HEIZUNG AUF 5', 'RedPack eSports', 'Entropy', 'Veni eSports', 'Big Blue Charizard', 'Sissi State Punks', 'Veni eSports', 'VININE', 'PingPongPeek', 'Capybara Huggers', 'Entropy', 'Sissi State Punks', 'Capybara Huggers', 'Valorant With Attitude', 'Reveal Multigaming', 'Veni eSports', 'HEIZUNG AUF 5', 'Entropy', ""Yes I'm here"", 'HEIZUNG AUF 5', 'Big Blue Charizard', 'Reveal Multigaming', 'Permitta eSports', 'Sissi State Punks', 'Dortmund Esports', 'Permitta eSports', 'Sissi State Punks', 'Doomster', 'Les Petits Bouffons', 'VAMONOS', 'Les Petits Bouffons', 'Formulation Gaming', 'VAMONOS', ""Jamie's & co"", 'hahaha hitta pa bror', 'OnlyFins', 'GOODFOR2', 'K10', 'NÖFFEN', 'KPI Gaming', 'Packmiko E-Sports', 'YHYH', 'Wintermint', 'EverSoWavyGang', 'GOODFOR2', 'Gigahub', 'Ovation eSports', 'NÖFFEN', 'trashcan', 'lil pamp esports', 'GTZ Esports', 'Karma Clan', 'The Barbers', 'VAMONOS', 'The Barbers', 'EverSoWavyGang', 'unsigned', 'AW3', 'Playwell', 'NÖFFEN', 'unsigned', 'Division 6IX', 'ISOSIMO', 'Muhlujamuut', 'Wintermint', 'Wintermint', 'Nativz', 'NÖFFEN', 'Gigahub', 'unsigned', 'AW3', 'DREAM.GG', 'OOPY DOOPY SCHLOOOPY', 'NÖFFEN', 'Cyber Esports', 'unsigned', 'Static', 'DOGSTERS', 'EKO eSports', 'Human Tripwires', 'Fire Flux Young', 'SunnyBeach', 'Dark Passage', 'AW3', 'Gringo Team', 'BIG WOODS', 'Vika tanssi', 'Team Divinity', 'whysofree?', 'BBBongos', 'TENSTAR', 'Rapid Ninjas', 'GiefKalash']"
lenne,IGNITE,1.164,222.248,1.17,145.212,0.783,0.737,0.371,0.121,0.042,137.0,https://www.vlr.gg/player/8137/lenne?timespan=90d,0.984,0.955,"['Soi Thai Esports', 'Himothys', '5 Budak Gemuk', 'Furious Five', '5 Musketeers', 'Todak', 'nobody in Paris', 'THE OVERDOGS', 'Team Circus', 'Disguised', 'Cantplaythrifties', 'RIOS REXON', 'Reve Drift Arena', 'NEXGA', 'Disguised', 'ELEVATE', 'Reve Drift Arena', ""Please Don't Fire"", 'Kizuna Esports', 'Ninjas in Galaxy', 'Disguised', 'NEXGA', 'Paper Rex', 'Team Secret', 'T1', 'Gen.G', 'Team Secret', 'DRX', 'Team Secret', 'Team NKT', 'FULL SENSE', 'Oasis Gaming', 'FULL SENSE', 'UwU', 'Explorers', 'DRX', 'DRX', 'CNJ Esports', 'ONIC G', 'BOOM Esports', 'Team Secret', 'Alter Ego', 'XERXIA Esports', 'Paper Rex', 'Griffin E-Sports', 'Fancy United Esports', 'Team Secret', 'Rex Regum Qeon', 'Ghetto Artist', 'Paper Rex', 'No Namers', 'BearClaw Gaming', 'Galaxy Esports', 'KPMOONIIBLM9', 'Galaxy Esports', 'Avium Esports', 'LaZe', 'Paper Rex', 'Blitz Esports', 'Todak', 'XERXIA Esports', 'Paper Rex', 'FULL SENSE', 'Made in Thailand', 'NAOS', 'Paper Rex', 'No Namers', 'Huat Zai', 'KPMOONIIBLM9', 'no.men', 'Fastelle', 'Kingsmen', 'FATAL', 'Team ZeN', 'Kingsmen', 'The Reaper', 'Looking for team', 'ForteZ', 'shiba n the homies', 'shiba n the homies', 'Copium', 'Paper Rex', 'Alter Ego', 'Velocity Gaming', 'Global Esports', 'Paper Rex', 'South Built Esports', 'Velocity Gaming', 'BLEED', 'Team SGD', 'GermMy', 'BOOM Esports', 'Kingsmen', 'Sharper Esport', 'DivisionX Gaming', 'Todak', 'Beta Irons', 'SQS', 'Kingsmen', 'Team Secret', 'Paper Rex', 'Kingsmen', 'Foxy Araikordai', 'CERBERUS Esports', 'Global Esports', 'Team XO', 'Kingsmen', 'Paper Rex', 'Kingsmen', 'Brain And Friends', 'UwU', 'Kingsmen', 'Team SMG', 'UwU', 'Todak', 'Team Nasi Lemak', 'Mjestic Clan', 'UwU', 'Team 600', 'Paper Rex', 'Team LZ', 'Meness Mob', 'Premade 5', 'Louvre', 'UndeRank', 'LaZe', 'Team SMG', 'Orgless', 'Paper Rex', 'Team SMG', 'DivisionX Gaming', 'Paper Rex', 'Reality Rift', 'Kingsmen', 'Reality Rift', 'XIAO', 'Team SHIFT', 'XenoFrost', 'NAGA ESPORTS', 'Wulf Esports', 'Todak', 'Sharper Esport', 'Bren Esports', 'Reality Rift', 'b Tang', 'Team SMG', 'Reality Rift', 'Team SMG', 'Reality Rift', 'Team 600']"
FrancyBald,AVESIVM,0.913,203.653,0.877,134.624,0.661,0.718,0.271,0.111,0.131,199.0,https://www.vlr.gg/player/45143/francybald?timespan=90d,0.92,0.84,"['90 Seconds', 'Fishing Rods', 'DAWGS', 'Anonymous Clan EU', 'Falke Esports', 'Impulse GW', 'Melilla Titans', 'Imperium Gaming', 'FIVE Media Clan', 'SZK Esports', 'Team Galaga', 'SLTitans Esports', 'GMBLERS Esports', 'Melilla Titans', 'VX300 Gaming', 'HGE Esport', 'Axolotl', 'RTZN', 'Outplayed', 'NOVO Esports', 'DSYRE', 'VX300 Gaming', 'HGE Esport', 'Axolotl', 'RTZN', 'Outplayed', 'NOVO Esports', 'DSYRE', 'Termina Enjoyers', 'RTZN', 'GMBLERS Esports', 'GMBLERS Esports', 'TwentyStars']"
nori,Euphoria GC,1.067,237.06,1.131,151.052,0.655,0.818,0.195,0.139,0.133,224.0,https://www.vlr.gg/player/44532/nori?timespan=90d,0.5,0.85,
Mally,NXT,0.9,177.286,0.807,118.476,0.688,0.586,0.31,0.064,0.125,185.0,https://www.vlr.gg/player/42650/mally?timespan=90d,0.908,0.723,"['HAVU Gaming', 'děti ulice', 'Zero Tenacity', 'SweetNsour', 'GoodFor3', 'Dudes', 'Szach Mat', 'Formulation Gaming', 'SheshMans', 'Lost Puppies', 'Wintermint', 'NoTaG', 'Ailurus eSports', 'mCon Esports', 'Bitfix Gaming', 'YARI X CTRL', 'EXO Clan', 'Kingi', 'Irish Rizz Empire', 'apinaorkesteri', 'Bitfix Gaming', 'NEANLATIYONBOLM', 'EXO Clan', 'EXO Clan', 'City Wok', 'Coalesce', 'SOGBOX', 'The Barbie Girls', 'Requiem']"
K1ra,All Gamers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/46748/k1ra?timespan=90d,1.0,0.97,"['TYLOO', 'Xi Lai Gaming', 'Nova Esports', 'Trace Esports', 'TYLOO', 'Nova Esports', 'Titan Esports Club', 'Nova Esports', 'Xi Lai Gaming', 'TYLOO', 'Wolves Esports', 'JDG Esports', 'Ambitious Legend Gaming', 'KeepBest Gaming', 'Xi Lai Gaming']"
YESicaN,Fancy United Esports,0.979,193.652,0.936,123.47,0.717,0.655,0.284,0.066,0.066,46.0,https://www.vlr.gg/player/1437/yesican?timespan=90d,0.944,0.847,"['The MongolZ', 'Sharper Esport', 'FULL SENSE', 'Unsigned5', 'The MongolZ', 'ARF TEAM', 'Team Flash', 'Rapid Lofi', 'Team Flash', 'Team Big BAAM', 'Dominus Esports', 'Rapid Lofi', 'Rapid Lofi', 'Rapid Lofi', 'Cyberking Esports', 'LAZY', 'Rapid Lofi', 'Team Flash', 'Team Flash', 'Rapid Lofi', 'LAZY', 'Rapid Lofi', 'EDward Gaming', 'Team Liquid', 'Made in Thailand', 'XERXIA Esports', 'Oasis Gaming', 'BOOM Esports', 'Oasis Gaming', 'BOOM Esports', 'Dominatus', 'Tài Năng Trẻ', 'Sneaker Daily', 'Tài Năng Trẻ', 'Sneaker Daily', 'SCARZ', 'ONE Team Esports', 'BOOM Esports', 'XERXIA Esports', 'NAOS', 'LAZY', 'LAZY', 'Team Big BAAM', 'LAZY', 'TwoKay', 'The Mad Men', 'Tim Tài Trơ', 'Rapid Lofi', 'Team Big BAAM', 'Syko', 'Team Big BAAM', 'Tim Tài Trơ', 'Team Big BAAM', 'LAZY', 'TwoKay', 'Mekong Gaming', 'Tim Tài Trơ', 'Rapid Lofi', 'Team Big BAAM', 'VICTORY', 'Team Big BAAM', 'Tim Tài Trơ', 'Team Big BAAM', 'Bigetron Arctic', 'BLEED', 'XERXIA Esports', 'Dewa United Esports', 'Made in Thailand', 'Sharper Esport', 'Todak', 'NAOS', 'Made in Thailand', 'Sharper Esport', 'luminescent', 'Reddot', 'Made in Thailand', 'NAOS', 'South Built Esports', 'X10 Esports', 'BLEED', 'Revenant Esports', 'Alter Ego', 'Global Esports', 'XERXIA Esports', 'Velocity Gaming', 'BLEED', 'Estar Esports', 'Revenant Esports', 'NAOS', 'Todak', 'Equinox Esports', 'Made in Thailand', 'ORDER', 'Team Secret', 'BLEED', 'FW Esports', 'CERBERUS Esports', 'Team Big BAAM', 'Team Ronin', 'UBT Esports', 'Brave Wolves', 'Nghiện Thêm Lần Nữ', 'Team Big BAAM', 'Team Ronin', 'UBT Esports', 'CERBERUS Esports', 'Brave Wolves', 'VICTORY', 'UBT Esports', 'CERBERUS Esports', 'Team Big BAAM', 'OK', 'Bonkers', 'Paper Rex', 'Griffin E-Sports', 'Global Esports', 'No Namers', 'CERBERUS Esports', 'Team Big BAAM', 'CERBERUS Esports', 'OK', 'Fenix Gaming', 'chiu', 'Brave Wolves', 'Sharper Esport', 'South Built Esports', 'The Meaps', 'Team Big BAAM', 'Kantic Gaming', 'CERBERUS Esports', 'Trinity Five', 'Fancy United Esports', 'Kantic Gaming', 'Team Big BAAM', 'Fancy United Esports', 'Sharper Esport', 'BOOM Esports', 'Todak', 'Louvre', 'Kingsmen', 'Fancy United Esports', 'Dominus Esports', 'FEARUS', 'CERBERUS Esports', 'YAMAGAN', 'EGO', 'Fancy United Esports', 'TiAMAT', 'Steal Your Glory', 'CERBERUS Esports']"
APEX,Oxygen Gaming,0.799,165.696,0.84,112.836,0.58,0.607,0.198,0.051,0.146,138.0,https://www.vlr.gg/player/2853/apex?timespan=90d,0.92,0.84,"['Wygers', 'Team Galaga', 'Fractious Esports', 'SZK Esports', 'Melilla Titans', 'Melilla Titans', 'Team Galaga', 'Melilla Titans', 'Wygers', 'SLTitans Esports', 'Lotus Knights', 'Team Galaga', 'Melilla Titans', 'Dimonis eSports', 'Melilla Titans', 'SZK Esports', 'eQuizers', 'SZK Esports', 'SLTitans Esports', 'Team Aku Aku', 'Wygers', 'eQuizers', 'Signum Reges', 'Melilla Titans', 'Imperium Gaming', 'Melilla Titans', 'eQuizers', 'Melilla Titans', 'Falke Esports', 'Team Aku Aku', 'Imperium Gaming', 'SZK Esports', 'Wygers', 'eQuizers', 'Melilla Titans', 'Falke Esports', 'Team Aku Aku', 'Imperium Gaming', 'SZK Esports', 'Wygers', 'eQuizers', 'Melilla Titans', 'Melilla Titans', 'Team Aku Aku', 'The Last Monarch', 'Melilla Titans', 'Team Aku Aku', 'The Last Monarch', 'Ramboot Club', 'Rebels Gaming', 'AYM Esports', 'DSYRE', 'ehehxd', 'UCAM Esports Club', 'AYM Esports', 'Wygers', 'Melilla Titans', 'FIVE Media Clan', 'Team Aku Aku', 'MIV Gaming', 'Serpes Gaming', 'FIVE Media Clan', 'Team Aku Aku', 'The Last Monarch', 'Wygers', 'Melilla Titans', 'Team Aku Aku', 'FIVE Media Clan', 'MIV Gaming', 'Serpes Gaming', 'FIVE Media Clan', 'Team Aku Aku', 'The Last Monarch', 'Wygers', 'Melilla Titans', 'ZETA Gaming', 'Team Galaga', 'UCAM Tokiers Academy', 'Dead Rabbits', 'MIXGAL', 'Aspire', 'Finest', 'Movistar Riders', 'Cream Real Betis', 'Europe Savios', 'Team Gravity', 'Patchwork', 'fReya', 'HONK', 'IVY', 'HONK', 'Circe', 'ecobra', 'Arctic', 'B7 Warriors', 'EU Misfits', 'PLAYMAKERS', 'dATHITANS']"
Beishang1019,Evil Samurai,1.017,216.229,1.129,138.961,0.706,0.804,0.148,0.114,0.108,118.0,https://www.vlr.gg/player/49936/beishang1019?timespan=90d,0.65,0.65,"['TWA', 'OCU']"
