Player,Team,Rating,ACS,KD,ADR,KAST,KPR,APR,FKPR,FDPR,Total_Rounds_Played,url,tier_m,region_m,opponents
hacker,Orangutan,0.738,151.336,0.732,101.419,0.67,0.535,0.246,0.03,0.082,692.0,https://www.vlr.gg/player/22613/hacker?timespan=all,0.7,0.7,
Mallu,KAMK.GG,0.821,155.644,0.795,103.607,0.679,0.552,0.324,0.075,0.048,379.0,https://www.vlr.gg/player/48241/mallu?timespan=all,0.7,0.7,
Persyk,KAMK.GG,1.25,196.5,1.29,130.8,0.81,0.73,0.54,0.22,0.11,37.0,https://www.vlr.gg/player/48326/persyk?timespan=all,0.7,0.7,
Teltta,KAMK.GG,0.986,220.032,1.014,144.103,0.663,0.763,0.206,0.115,0.106,501.0,https://www.vlr.gg/player/38338/teltta?timespan=all,0.7,0.7,
Lotusflower,KAMK.GG,0.743,133.441,0.69,92.255,0.642,0.458,0.263,0.04,0.05,280.0,https://www.vlr.gg/player/48287/lotusflower?timespan=all,0.7,0.7,
Kjja,KAMK.GG,1.01,218.663,1.136,139.681,0.65,0.768,0.166,0.103,0.148,356.0,https://www.vlr.gg/player/18321/kjja?timespan=all,0.7,0.7,
JeqeBRRRRR,KAMK.GG,0.802,164.871,0.863,108.665,0.657,0.587,0.261,0.075,0.156,342.0,https://www.vlr.gg/player/48239/jeqebrrrrr?timespan=all,0.7,0.7,
malinenn,KAMK.GG,0.852,191.704,0.833,127.392,0.578,0.667,0.17,0.116,0.188,342.0,https://www.vlr.gg/player/48240/malinenn?timespan=all,0.7,0.7,
skies,Boise State University,0.997,215.175,0.996,141.364,0.667,0.753,0.183,0.156,0.159,4104.0,https://www.vlr.gg/player/32034/skies?timespan=all,0.7,0.7,
Rereiana,Boise State University,0.991,201.327,0.946,134.765,0.68,0.697,0.274,0.08,0.098,2771.0,https://www.vlr.gg/player/32037/rereiana?timespan=all,0.7,0.7,
Prestige,Boise State University,1.02,191.624,0.933,125.431,0.725,0.67,0.425,0.064,0.066,2493.0,https://www.vlr.gg/player/38777/prestige?timespan=all,0.7,0.7,
Skelesis,Boise State University,0.89,179.113,0.846,119.345,0.68,0.622,0.233,0.088,0.108,2231.0,https://www.vlr.gg/player/41420/skelesis?timespan=all,0.7,0.7,
Master,Boise State University,0.911,184.207,0.863,126.868,0.678,0.648,0.236,0.073,0.076,1165.0,https://www.vlr.gg/player/41421/master?timespan=all,0.7,0.7,
Smurfette,GIANTX GC,1.129,254.178,1.221,160.94,0.721,0.893,0.168,0.207,0.16,8124.0,https://www.vlr.gg/player/16418/smurfette?timespan=all,0.7,0.7,
ness,GIANTX GC,1.207,234.154,1.308,151.913,0.759,0.826,0.256,0.118,0.076,7458.0,https://www.vlr.gg/player/17343/ness?timespan=all,0.7,0.7,
sarah,GIANTX GC,0.964,192.643,0.982,124.739,0.712,0.69,0.303,0.105,0.105,4022.0,https://www.vlr.gg/player/24107/sarah?timespan=all,0.7,0.7,
SirClay,Worst Generation,0.696,136.406,0.614,94.055,0.615,0.453,0.244,0.041,0.069,748.0,https://www.vlr.gg/player/15524/sirclay?timespan=all,0.7,0.7,
stobie,Team Resilience,0.943,178.003,0.903,117.169,0.706,0.626,0.319,0.055,0.07,1775.0,https://www.vlr.gg/player/20961/stobie?timespan=all,0.7,0.7,
Aurora2k,Worst Generation,0.821,188.11,0.799,124.61,0.641,0.651,0.283,0.091,0.105,302.0,https://www.vlr.gg/player/28427/aurora2k?timespan=all,0.7,0.7,
jisoon,Worst Generation,1.062,218.477,1.06,140.338,0.655,0.779,0.114,0.173,0.134,621.0,https://www.vlr.gg/player/20963/jisoon?timespan=all,0.7,0.7,
Crunkee,Worst Generation,0.783,153.994,0.662,105.707,0.657,0.502,0.357,0.048,0.069,621.0,https://www.vlr.gg/player/20964/crunkee?timespan=all,0.7,0.7,
SpYzera,The Ultimates,1.113,210.899,1.177,137.474,0.763,0.751,0.323,0.086,0.079,11787.0,https://www.vlr.gg/player/1618/spyzera?timespan=all,0.7,0.7,
Fighter,The Ultimates,1.015,217.24,1.043,140.368,0.704,0.767,0.266,0.136,0.129,5732.0,https://www.vlr.gg/player/37847/fighter?timespan=all,0.7,0.7,
KHaaLiD,The Ultimates,1.065,201.966,1.089,132.92,0.739,0.708,0.359,0.084,0.091,10233.0,https://www.vlr.gg/player/5599/khaalid?timespan=all,0.7,0.7,
Moh,The Ultimates,1.186,229.165,1.269,147.862,0.753,0.814,0.305,0.113,0.083,12742.0,https://www.vlr.gg/player/5600/moh?timespan=all,0.7,0.7,
Lightningfast,Velocity Gaming,1.053,214.57,1.119,138.826,0.716,0.765,0.255,0.098,0.094,8819.0,https://www.vlr.gg/player/3626/lightningfast?timespan=all,0.7,0.7,
tricky,Reckoning Esports,1.01,228.68,1.061,147.858,0.696,0.812,0.168,0.159,0.156,2969.0,https://www.vlr.gg/player/28612/tricky?timespan=all,0.7,0.7,
Kohliii,Level 5,1.009,197.951,0.959,132.283,0.726,0.678,0.365,0.069,0.077,6324.0,https://www.vlr.gg/player/10758/kohliii?timespan=all,0.7,0.7,
Paradox,Level 5,1.055,234.574,1.099,150.484,0.684,0.817,0.234,0.15,0.146,9429.0,https://www.vlr.gg/player/10463/paradox?timespan=all,0.7,0.7,
Russ,Velocity Gaming,0.986,194.991,1.025,122.065,0.726,0.688,0.351,0.09,0.097,8026.0,https://www.vlr.gg/player/1162/russ?timespan=all,0.7,0.7,
FiNESSE,NRG Esports,0.855,177.679,0.891,115.663,0.687,0.61,0.267,0.065,0.076,9981.0,https://www.vlr.gg/player/817/finesse?timespan=all,0.7,0.7,
s0m,NRG Esports,1.082,218.002,1.155,137.493,0.739,0.777,0.266,0.122,0.1,8329.0,https://www.vlr.gg/player/4164/s0m?timespan=all,0.7,0.7,
Verno,NRG Esports,1.227,215.84,1.352,142.133,0.772,0.783,0.316,0.069,0.046,11709.0,https://www.vlr.gg/player/21668/verno?timespan=all,0.7,0.7,
mada,NRG Esports,1.095,236.92,1.149,151.728,0.73,0.816,0.259,0.164,0.146,12016.0,https://www.vlr.gg/player/5132/mada?timespan=all,0.7,0.7,
Ethan,NRG Esports,1.062,204.914,1.049,131.232,0.748,0.706,0.384,0.083,0.084,6657.0,https://www.vlr.gg/player/11225/ethan?timespan=all,0.7,0.7,
kya,děti ulice,0.968,187.325,0.996,122.7,0.702,0.676,0.214,0.085,0.091,2229.0,https://www.vlr.gg/player/7231/kya?timespan=all,0.7,0.7,
Gunners,děti ulice,1.095,202.154,1.074,130.356,0.759,0.712,0.414,0.067,0.058,4322.0,https://www.vlr.gg/player/6969/gunners?timespan=all,0.7,0.7,
Patix,děti ulice,0.967,185.824,0.963,122.098,0.712,0.667,0.309,0.078,0.081,5740.0,https://www.vlr.gg/player/2832/patix?timespan=all,0.7,0.7,
Nunmeister,děti ulice,1.052,211.461,1.07,139.901,0.694,0.751,0.251,0.102,0.094,3697.0,https://www.vlr.gg/player/33732/nunmeister?timespan=all,0.7,0.7,
WanZeru,děti ulice,1.077,242.314,1.113,159.151,0.699,0.836,0.175,0.188,0.174,3026.0,https://www.vlr.gg/player/39682/wanzeru?timespan=all,0.7,0.7,
synrgy,Xzile Esports,0.817,198.154,0.843,129.762,0.636,0.683,0.176,0.148,0.184,579.0,https://www.vlr.gg/player/41663/synrgy?timespan=all,0.7,0.7,
Jordan,Xzile Esports,0.932,178.832,0.849,120.327,0.688,0.608,0.293,0.049,0.063,498.0,https://www.vlr.gg/player/41664/jordan?timespan=all,0.7,0.7,
Neptune,Xzile Esports,0.851,184.639,0.824,126.61,0.593,0.655,0.148,0.135,0.14,201.0,https://www.vlr.gg/player/44063/neptune?timespan=all,0.7,0.7,
Tuna,Xzile Esports,0.893,184.074,0.848,124.085,0.726,0.628,0.411,0.043,0.055,310.0,https://www.vlr.gg/player/48620/tuna?timespan=all,0.7,0.7,
BangtK,Prestige Esports,0.984,190.123,0.958,124.706,0.699,0.673,0.338,0.074,0.084,3427.0,https://www.vlr.gg/player/38750/bangtk?timespan=all,0.7,0.7,
GrimReaper874,Prestige Esports,1.054,208.566,1.016,137.115,0.709,0.719,0.311,0.09,0.094,3918.0,https://www.vlr.gg/player/13953/grimreaper874?timespan=all,0.7,0.7,
dox,Prestige Esports,0.97,195.219,0.967,123.981,0.708,0.69,0.326,0.109,0.104,2191.0,https://www.vlr.gg/player/28078/dox?timespan=all,0.7,0.7,
Bavian,Prestige Esports,1.066,216.098,1.102,140.463,0.706,0.748,0.294,0.115,0.118,2841.0,https://www.vlr.gg/player/29877/bavian?timespan=all,0.7,0.7,
Leo,Prestige Esports,1.11,244.601,1.158,157.231,0.732,0.843,0.271,0.16,0.143,2235.0,https://www.vlr.gg/player/47858/leo?timespan=all,0.7,0.7,
BerLIN,FunPlus Phoenix,0.972,204.144,0.98,131.605,0.701,0.688,0.346,0.104,0.112,8767.0,https://www.vlr.gg/player/7857/berlin?timespan=all,0.7,0.7,
Autumn,FunPlus Phoenix,1.132,232.768,1.24,146.132,0.725,0.825,0.189,0.166,0.116,8150.0,https://www.vlr.gg/player/872/autumn?timespan=all,0.7,0.7,
Life,FunPlus Phoenix,1.134,242.382,1.169,155.455,0.723,0.845,0.178,0.187,0.159,8958.0,https://www.vlr.gg/player/3028/life?timespan=all,0.7,0.7,
AAAAY,FunPlus Phoenix,1.044,210.883,1.117,136.685,0.717,0.766,0.249,0.081,0.077,6746.0,https://www.vlr.gg/player/19530/aaaay?timespan=all,0.7,0.7,
yosemite,FunPlus Phoenix,1.039,216.507,1.073,139.886,0.719,0.743,0.24,0.105,0.096,7698.0,https://www.vlr.gg/player/6022/yosemite?timespan=all,0.7,0.7,
NaThanD,FunPlus Phoenix,0.971,185.768,0.964,122.63,0.714,0.641,0.278,0.061,0.059,2422.0,https://www.vlr.gg/player/3532/nathand?timespan=all,0.7,0.7,
PRX something,INHS Yining,0.95,226.7,0.93,160.3,0.68,0.79,0.21,0.28,0.11,53.0,https://www.vlr.gg/player/49998/prx-something?timespan=all,0.7,0.7,
LEV Demon1,INHS Yining,0.791,152.351,0.744,94.026,0.737,0.491,0.457,0.018,0.106,57.0,https://www.vlr.gg/player/49999/lev-demon1?timespan=all,0.7,0.7,
lSAGI,INHS Yining,0.776,164.063,0.873,100.776,0.618,0.576,0.353,0.1,0.14,71.0,https://www.vlr.gg/player/50000/lsagi?timespan=all,0.7,0.7,
f0rsakeN,INHS Yining,0.93,176.993,1.12,128.71,0.604,0.592,0.155,0.016,0.128,71.0,https://www.vlr.gg/player/50001/f0rsaken?timespan=all,0.7,0.7,
PangXinXin,INHS Yining,1.262,242.007,1.539,167.738,0.649,0.931,0.211,0.112,0.085,71.0,https://www.vlr.gg/player/49920/pangxinxin?timespan=all,0.7,0.7,
FATZHAI,INHS Yining,0.734,143.812,0.609,96.25,0.469,0.531,0.062,0.0,0.064,32.0,https://www.vlr.gg/player/50024/fatzhai?timespan=all,0.7,0.7,
turkish,SAGAZ,1.115,215.302,1.181,147.086,0.739,0.763,0.186,0.099,0.08,3341.0,https://www.vlr.gg/player/32801/turkish?timespan=all,0.7,0.7,
str0nda,SAGAZ,0.983,219.028,0.986,145.882,0.677,0.755,0.195,0.162,0.145,1789.0,https://www.vlr.gg/player/23855/str0nda?timespan=all,0.7,0.7,
HiiiK,SAGAZ,0.965,195.781,0.931,126.827,0.721,0.673,0.402,0.086,0.105,3165.0,https://www.vlr.gg/player/22914/hiiik?timespan=all,0.7,0.7,
rodd,SAGAZ,1.103,248.207,1.131,161.538,0.698,0.854,0.22,0.205,0.155,1267.0,https://www.vlr.gg/player/41864/rodd?timespan=all,0.7,0.7,
TORONTO,SAGAZ,1.08,212.059,1.106,140.496,0.74,0.761,0.273,0.114,0.086,1215.0,https://www.vlr.gg/player/41676/toronto?timespan=all,0.7,0.7,
whzy,Bilibili Gaming,1.219,268.727,1.247,173.29,0.728,0.939,0.19,0.226,0.157,8147.0,https://www.vlr.gg/player/4885/whzy?timespan=all,0.7,0.7,
Levius,Bilibili Gaming,0.823,179.822,0.888,109.078,0.692,0.628,0.213,0.057,0.062,894.0,https://www.vlr.gg/player/40845/levius?timespan=all,0.7,0.7,
rushia,Bilibili Gaming,0.824,158.867,0.867,85.661,0.73,0.589,0.403,0.048,0.083,753.0,https://www.vlr.gg/player/48878/rushia?timespan=all,0.7,0.7,
nephh,Bilibili Gaming,1.08,213.728,1.076,136.501,0.752,0.734,0.423,0.103,0.083,5067.0,https://www.vlr.gg/player/10698/nephh?timespan=all,0.7,0.7,
Knight,Bilibili Gaming,1.033,199.937,1.029,128.525,0.742,0.701,0.359,0.091,0.09,7598.0,https://www.vlr.gg/player/4774/knight?timespan=all,0.7,0.7,
B3ar,Bilibili Gaming,1.007,169.815,0.928,116.119,0.738,0.611,0.418,0.043,0.064,3760.0,https://www.vlr.gg/player/25329/b3ar?timespan=all,0.7,0.7,
bail,Bilibili Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/980/bail?timespan=all,0.7,0.7,
Drog,RTZN,0.985,199.365,1.013,136.294,0.672,0.735,0.192,0.096,0.097,1830.0,https://www.vlr.gg/player/31300/drog?timespan=all,0.7,0.7,
merix,WYLDE,1.03,198.493,1.035,128.452,0.736,0.706,0.341,0.08,0.056,695.0,https://www.vlr.gg/player/42550/merix?timespan=all,0.7,0.7,
Brädi,WYLDE,0.867,168.132,0.788,110.251,0.693,0.561,0.403,0.071,0.092,3001.0,https://www.vlr.gg/player/20443/br-di?timespan=all,0.7,0.7,
aidan,WYLDE,1.054,235.044,1.085,153.91,0.681,0.826,0.21,0.155,0.147,1992.0,https://www.vlr.gg/player/45834/aidan?timespan=all,0.7,0.7,
Fractioned,WYLDE,1.118,245.99,1.184,158.768,0.655,0.888,0.16,0.26,0.185,144.0,https://www.vlr.gg/player/50814/fr-ct-on-d?timespan=all,0.7,0.7,
IFlySausages,Primordials,0.707,159.364,0.616,108.836,0.658,0.508,0.361,0.084,0.107,220.0,https://www.vlr.gg/player/36681/iflysausages?timespan=all,0.7,0.7,
Micera,Team Micera,0.61,138.0,0.53,88.7,0.56,0.44,0.06,0.0,0.06,18.0,https://www.vlr.gg/player/50056/micera?timespan=all,0.7,0.7,
einzuri,Team Micera,0.19,35.0,0.13,24.1,0.33,0.11,0.22,0.0,0.22,18.0,https://www.vlr.gg/player/50057/einzuri?timespan=all,0.7,0.7,
oyasumii,Team Micera,1.1,200.0,0.93,130.3,0.89,0.72,0.39,0.0,0.11,18.0,https://www.vlr.gg/player/50058/oyasumii?timespan=all,0.7,0.7,
William,The Krows,0.35,66.0,0.23,53.9,0.29,0.21,0.0,0.0,0.0,14.0,https://www.vlr.gg/player/41108/william?timespan=all,0.7,0.7,
Κlαytöη,The Krows,0.56,163.0,0.43,121.4,0.29,0.43,0.14,0.14,0.36,14.0,https://www.vlr.gg/player/41109/l-yt?timespan=all,0.7,0.7,
Shooter K1ng,The Krows,0.07,77.0,0.21,60.4,0.21,0.21,0.0,0.0,0.21,14.0,https://www.vlr.gg/player/41110/shooter-k1ng?timespan=all,0.7,0.7,
Grimm,The Krows,0.71,183.0,0.5,105.1,0.43,0.5,0.14,0.07,0.0,14.0,https://www.vlr.gg/player/41111/grimm?timespan=all,0.7,0.7,
CocaCola,The Krows,0.31,135.0,0.38,91.5,0.29,0.36,0.14,0.0,0.21,14.0,https://www.vlr.gg/player/41112/cocacola?timespan=all,0.7,0.7,
TxKu,The Krows,0.977,191.512,0.875,128.693,0.68,0.66,0.316,0.0,0.12,41.0,https://www.vlr.gg/player/50491/txku?timespan=all,0.7,0.7,
Rocket,The Krows,0.844,215.187,0.815,143.552,0.653,0.721,0.27,0.147,0.162,75.0,https://www.vlr.gg/player/43897/rocket?timespan=all,0.7,0.7,
Kyze,The Krows,0.69,156.04,0.607,106.165,0.6,0.532,0.363,0.056,0.083,75.0,https://www.vlr.gg/player/43899/kyze?timespan=all,0.7,0.7,
mabrik,The Krows,0.933,187.659,0.903,139.298,0.634,0.705,0.075,0.099,0.126,41.0,https://www.vlr.gg/player/50492/mabrik?timespan=all,0.7,0.7,
fleks,The Krows,0.748,180.049,0.672,114.439,0.658,0.586,0.223,0.126,0.169,41.0,https://www.vlr.gg/player/50490/fleks?timespan=all,0.7,0.7,
YESicaN,Fancy United Esports,1.198,217.366,1.214,141.816,0.779,0.764,0.383,0.083,0.063,7934.0,https://www.vlr.gg/player/1437/yesican?timespan=all,0.7,0.7,
16Ch0ps,Fancy United Esports,1.039,230.771,1.082,150.441,0.674,0.811,0.191,0.139,0.123,2456.0,https://www.vlr.gg/player/14566/16ch0ps?timespan=all,0.7,0.7,
Crus,Fancy United Esports,1.043,199.909,1.009,129.792,0.738,0.698,0.343,0.082,0.07,2941.0,https://www.vlr.gg/player/23976/crus?timespan=all,0.7,0.7,
Hyuse,Fancy United Esports,1.052,230.221,1.072,151.347,0.677,0.811,0.229,0.158,0.143,878.0,https://www.vlr.gg/player/37639/hyuse?timespan=all,0.7,0.7,
Nia,Fancy United Esports,0.879,205.714,0.911,136.339,0.645,0.712,0.208,0.172,0.168,621.0,https://www.vlr.gg/player/48574/nia?timespan=all,0.7,0.7,
twilight,Fancy United Esports,1.077,211.287,1.11,141.562,0.703,0.751,0.224,0.114,0.087,879.0,https://www.vlr.gg/player/46463/twilight?timespan=all,0.7,0.7,
Kawa,Fancy United Esports,0.497,96.753,0.366,59.49,0.67,0.288,0.499,0.0,0.092,108.0,https://www.vlr.gg/player/21914/kawa?timespan=all,0.7,0.7,
Kouf,Pigeons,1.052,206.859,1.071,135.837,0.732,0.729,0.286,0.093,0.082,10394.0,https://www.vlr.gg/player/13754/kouf?timespan=all,0.7,0.7,
beanann,Pigeons,0.975,190.432,0.938,126.596,0.723,0.653,0.348,0.079,0.079,6910.0,https://www.vlr.gg/player/16718/beanann?timespan=all,0.7,0.7,
LenX,Pigeons,1.102,222.592,1.151,143.191,0.743,0.787,0.346,0.1,0.096,25140.0,https://www.vlr.gg/player/1089/lenx?timespan=all,0.7,0.7,
Zamal,Pigeons,1.065,239.484,1.111,155.009,0.705,0.828,0.191,0.194,0.167,10324.0,https://www.vlr.gg/player/30467/zamal?timespan=all,0.7,0.7,
Cohburg,Pigeons,1.086,207.466,1.112,135.036,0.741,0.727,0.311,0.094,0.079,19721.0,https://www.vlr.gg/player/16757/cohburg?timespan=all,0.7,0.7,
o0o0o,Nova Esports,1.002,180.408,0.832,129.31,0.727,0.617,0.376,0.109,0.103,2739.0,https://www.vlr.gg/player/4402/o0o0o?timespan=all,0.7,0.7,
SWERL,Nova Esports,1.125,235.844,1.135,155.498,0.728,0.815,0.242,0.143,0.13,8990.0,https://www.vlr.gg/player/1209/swerl?timespan=all,0.7,0.7,
CB,Nova Esports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/39697/cb?timespan=all,0.7,0.7,
Ezeir,Nova Esports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/46460/ezeir?timespan=all,0.7,0.7,
GuanG,Nova Esports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/41054/guang?timespan=all,0.7,0.7,
OBONE,Nova Esports,1.031,186.508,0.945,124.32,0.74,0.656,0.354,0.061,0.06,1604.0,https://www.vlr.gg/player/36670/obone?timespan=all,0.7,0.7,
BMV,LAZY,1.011,187.207,1.015,121.546,0.739,0.668,0.305,0.06,0.065,5254.0,https://www.vlr.gg/player/2440/bmv?timespan=all,0.7,0.7,
moefcute,LAZY,1.059,235.932,1.121,151.018,0.692,0.828,0.184,0.171,0.156,5153.0,https://www.vlr.gg/player/14228/moefcute?timespan=all,0.7,0.7,
Akashi,LAZY,0.918,174.469,0.858,115.177,0.722,0.595,0.332,0.053,0.064,7268.0,https://www.vlr.gg/player/3908/akashi?timespan=all,0.7,0.7,
Hyzee,LAZY,1.058,210.814,1.08,137.617,0.751,0.739,0.334,0.091,0.077,6239.0,https://www.vlr.gg/player/1433/hyzee?timespan=all,0.7,0.7,
Sayf,Team Vitality,1.141,232.043,1.26,147.737,0.72,0.829,0.214,0.134,0.108,7930.0,https://www.vlr.gg/player/312/sayf?timespan=all,0.7,0.7,
trexx,Team Vitality,1.199,242.946,1.269,156.208,0.759,0.83,0.334,0.122,0.095,6886.0,https://www.vlr.gg/player/2168/trexx?timespan=all,0.7,0.7,
Derke,Team Vitality,1.131,257.349,1.256,161.165,0.714,0.889,0.189,0.218,0.171,9102.0,https://www.vlr.gg/player/5022/derke?timespan=all,0.7,0.7,
Kicks,Team Vitality,1.061,207.961,1.069,133.142,0.735,0.736,0.373,0.082,0.088,4949.0,https://www.vlr.gg/player/11134/kicks?timespan=all,0.7,0.7,
Less,Team Vitality,1.143,218.277,1.221,143.063,0.73,0.777,0.232,0.096,0.079,6257.0,https://www.vlr.gg/player/8447/less?timespan=all,0.7,0.7,
Meracle,Lucia Zenith,0.764,158.954,0.682,114.26,0.679,0.512,0.368,0.053,0.085,183.0,https://www.vlr.gg/player/49318/meracle?timespan=all,0.7,0.7,
choosie,Team JoshF,0.988,216.878,0.974,143.016,0.673,0.721,0.248,0.119,0.171,400.0,https://www.vlr.gg/player/11565/choosie?timespan=all,0.7,0.7,
krys,Team JoshF,0.51,122.0,0.58,77.4,0.58,0.46,0.13,0.08,0.13,24.0,https://www.vlr.gg/player/50059/krys?timespan=all,0.7,0.7,
yehren,Lucia Zenith,1.005,212.328,0.99,138.602,0.727,0.732,0.327,0.1,0.116,183.0,https://www.vlr.gg/player/49317/yehren?timespan=all,0.7,0.7,
JoshF,Lucia Zenith,0.984,178.419,0.946,118.167,0.724,0.644,0.352,0.049,0.062,1842.0,https://www.vlr.gg/player/17729/joshf?timespan=all,0.7,0.7,
Kozok,Szach Mat,1.066,196.535,1.033,130.583,0.749,0.684,0.371,0.069,0.066,6591.0,https://www.vlr.gg/player/10448/kozok?timespan=all,0.7,0.7,
Czester,Szach Mat,1.109,230.722,1.174,150.223,0.733,0.82,0.225,0.162,0.127,2490.0,https://www.vlr.gg/player/36748/czester?timespan=all,0.7,0.7,
demek,Szach Mat,0.988,219.891,1.045,139.626,0.696,0.773,0.168,0.183,0.166,5611.0,https://www.vlr.gg/player/9556/demek?timespan=all,0.7,0.7,
Szalony,Szach Mat,0.992,208.468,1.044,136.197,0.67,0.751,0.172,0.13,0.142,2208.0,https://www.vlr.gg/player/19505/szalony?timespan=all,0.7,0.7,
NeFi,Szach Mat,1.034,189.339,1.016,122.313,0.732,0.672,0.363,0.078,0.077,5970.0,https://www.vlr.gg/player/9557/nefi?timespan=all,0.7,0.7,
lurzy0y0,Digital Athletics,1.051,209.023,1.092,135.475,0.732,0.746,0.282,0.085,0.083,6523.0,https://www.vlr.gg/player/4962/lurzy0y0?timespan=all,0.7,0.7,
Celasun,Digital Athletics,0.968,182.489,0.99,123.615,0.713,0.659,0.198,0.058,0.061,2545.0,https://www.vlr.gg/player/31855/celasun?timespan=all,0.7,0.7,
s0pp,Digital Athletics,0.802,193.641,0.778,129.351,0.645,0.648,0.195,0.139,0.163,291.0,https://www.vlr.gg/player/39357/s0pp?timespan=all,0.7,0.7,
audaz,Digital Athletics,1.151,206.326,1.177,138.893,0.748,0.754,0.338,0.083,0.071,1500.0,https://www.vlr.gg/player/40843/audaz?timespan=all,0.7,0.7,
pckwN,Digital Athletics,1.042,216.441,1.046,145.902,0.7,0.736,0.25,0.113,0.112,3118.0,https://www.vlr.gg/player/16552/pckwn?timespan=all,0.7,0.7,
Antsy,Digital Athletics,0.987,198.689,0.971,131.296,0.69,0.695,0.276,0.08,0.078,1371.0,https://www.vlr.gg/player/22716/antsy?timespan=all,0.7,0.7,
KNZY,Rebirth Esports,0.953,179.429,0.901,117.202,0.727,0.616,0.364,0.061,0.062,3115.0,https://www.vlr.gg/player/8278/knzy?timespan=all,0.7,0.7,
Tio,Rebirth Esports,1.045,188.467,1.027,123.494,0.727,0.654,0.319,0.063,0.061,6412.0,https://www.vlr.gg/player/1309/tio?timespan=all,0.7,0.7,
Tuli,Rebirth Esports,1.043,236.286,1.098,154.616,0.708,0.807,0.214,0.186,0.159,4588.0,https://www.vlr.gg/player/7652/tuli?timespan=all,0.7,0.7,
alca,Rebirth Esports,1.033,227.994,1.041,146.094,0.71,0.777,0.276,0.14,0.125,4294.0,https://www.vlr.gg/player/2909/alca?timespan=all,0.7,0.7,
vaiZ,Rebirth Esports,1.048,200.404,1.054,129.734,0.74,0.695,0.312,0.088,0.081,3617.0,https://www.vlr.gg/player/2931/vaiz?timespan=all,0.7,0.7,
gr3eps,Rebirth Esports,0.937,208.143,0.985,132.596,0.677,0.731,0.167,0.181,0.168,1394.0,https://www.vlr.gg/player/2908/gr3eps?timespan=all,0.7,0.7,
mimier,BLVKHVND,1.019,208.578,1.004,141.631,0.727,0.727,0.353,0.104,0.099,405.0,https://www.vlr.gg/player/46311/mimier?timespan=all,0.7,0.7,
berryx,BLVKHVND,1.103,235.791,1.148,151.199,0.693,0.834,0.177,0.15,0.12,811.0,https://www.vlr.gg/player/47911/berryx?timespan=all,0.7,0.7,
h6tedthemost,BLVKHVND,1.046,191.123,1.047,125.678,0.756,0.672,0.358,0.075,0.075,6048.0,https://www.vlr.gg/player/17326/h6tedthemost?timespan=all,0.7,0.7,
Wens,BLVKHVND,1.046,206.53,1.122,137.337,0.714,0.743,0.199,0.108,0.093,2689.0,https://www.vlr.gg/player/29442/wens?timespan=all,0.7,0.7,
Lateu,BLVKHVND,1.004,194.743,1.009,126.008,0.725,0.682,0.362,0.079,0.08,5920.0,https://www.vlr.gg/player/17408/lateu?timespan=all,0.7,0.7,
Crxnk,BLVKHVND,0.805,158.012,0.784,103.241,0.588,0.606,0.221,0.033,0.083,209.0,https://www.vlr.gg/player/7167/crxnk?timespan=all,0.7,0.7,
Juzo Suzuya,Veterans,1.034,213.728,1.056,141.324,0.709,0.74,0.233,0.07,0.098,432.0,https://www.vlr.gg/player/49524/juzo-suzuya?timespan=all,0.7,0.7,
Bumble,Veterans,1.11,237.343,1.092,158.123,0.715,0.803,0.235,0.117,0.114,1170.0,https://www.vlr.gg/player/44146/bumble?timespan=all,0.7,0.7,
Brinicle,Veterans,0.87,181.74,0.812,118.12,0.676,0.617,0.364,0.083,0.102,1434.0,https://www.vlr.gg/player/14205/brinicle?timespan=all,0.7,0.7,
Maybe,Veterans,0.911,216.997,0.954,141.578,0.649,0.759,0.146,0.167,0.161,1231.0,https://www.vlr.gg/player/23028/maybe?timespan=all,0.7,0.7,
SinS,Veterans,0.919,182.626,0.88,119.82,0.666,0.652,0.301,0.067,0.082,1029.0,https://www.vlr.gg/player/44148/sins?timespan=all,0.7,0.7,
furq,Fenda Dos Streamers,1.029,210.854,1.024,137.795,0.691,0.738,0.223,0.094,0.102,2614.0,https://www.vlr.gg/player/2209/furq?timespan=all,0.7,0.7,
h1perZ,Fenda Dos Streamers,1.045,200.687,1.045,133.366,0.72,0.702,0.32,0.078,0.063,895.0,https://www.vlr.gg/player/25834/h1perz?timespan=all,0.7,0.7,
lula molusco,Fenda Dos Streamers,1.194,227.423,1.293,147.216,0.74,0.816,0.155,0.156,0.071,941.0,https://www.vlr.gg/player/6217/lula-molusco?timespan=all,0.7,0.7,
Coreano,Fenda Dos Streamers,1.029,201.378,1.008,129.315,0.736,0.664,0.433,0.089,0.112,334.0,https://www.vlr.gg/player/28446/coreano?timespan=all,0.7,0.7,
nuuh,Fenda Dos Streamers,0.807,195.065,0.87,126.293,0.656,0.684,0.172,0.142,0.162,1582.0,https://www.vlr.gg/player/2208/nuuh?timespan=all,0.7,0.7,
